ID,materialsID,quantities,manufactureTime,timeResearchTime,materialResearchTime,copyTime,maxCopyRuns,productID,productQuantity,materialsCount,name
37333,"[11466, 9836, 3814, 11466, 9836, 3814, 11478, 25617, 25609, 25620, 25610, 25613, 25623, 25616, 25611, 25612, 25618, 11466, 3812]","[2, 4, 8, 2, 4, 8, 1, 160, 200, 280, 2000, 2000, 2000, 10000, 12000, 12000, 12000, 2, 10]",45000,15750,15750,3600,1,37169,1,19,Standup L-Set Advanced Large Ship Manufacturing Efficiency II Blueprint
37334,"[25598, 25590, 25601, 25591, 25592, 25593, 25594, 25597, 25599, 25604]","[3600, 7200, 10800, 12000, 12000, 12000, 12000, 12000, 12000, 12000]",4500,1575,1575,3600,40,37170,1,10,Standup L-Set Equipment Manufacturing Efficiency I Blueprint
37335,"[11466, 9836, 3814, 11466, 9836, 3814, 11475, 25617, 25609, 25620, 25610, 25613, 25623, 25616, 25611, 25612, 25618, 11466, 3812]","[2, 4, 8, 2, 4, 8, 1, 160, 200, 280, 2000, 2000, 2000, 10000, 12000, 12000, 12000, 2, 10]",45000,15750,15750,3600,1,37171,1,19,Standup L-Set Equipment Manufacturing Efficiency II Blueprint
37338,"[25598, 25590, 25601, 25591, 25592, 25593, 25594, 25597, 25599, 25604]","[3600, 7200, 10800, 12000, 12000, 12000, 12000, 12000, 12000, 12000]",4500,1575,1575,3600,40,37174,1,10,Standup L-Set Advanced Component Manufacturing Efficiency I Blueprint
37339,"[11466, 9836, 3814, 11466, 9836, 3814, 11475, 25617, 25609, 25620, 25610, 25613, 25623, 25616, 25611, 25612, 25618, 11466, 3812]","[2, 4, 8, 2, 4, 8, 1, 160, 200, 280, 2000, 2000, 2000, 10000, 12000, 12000, 12000, 2, 10]",45000,15750,15750,3600,1,37175,1,19,Standup L-Set Advanced Component Manufacturing Efficiency II Blueprint
37342,"[11466, 9836, 3814, 11466, 9836, 3814, 11481, 25617, 25609, 25620, 25610, 25613, 25623, 25616, 25611, 25612, 25618, 11466, 3812]","[4, 8, 16, 4, 8, 16, 1, 2000, 2500, 3500, 25000, 25000, 25000, 125000, 150000, 150000, 150000, 10, 50]",60000,21000,21000,48000,1,37179,1,19,Standup XL-Set Equipment and Consumable Manufacturing Efficiency II Blueprint
37343,"[25598, 25590, 25601, 25591, 25592, 25593, 25594, 25597, 25599, 25604]","[36000, 72000, 108000, 120000, 120000, 120000, 120000, 120000, 120000, 120000]",6000,2100,2100,4800,30,37180,1,10,Standup XL-Set Ship Manufacturing Efficiency I Blueprint
37344,"[11466, 9836, 3814, 11466, 9836, 3814, 11478, 25617, 25609, 25620, 25610, 25613, 25623, 25616, 25611, 25612, 25618, 11466, 3812]","[4, 8, 16, 4, 8, 16, 1, 2000, 2500, 3500, 25000, 25000, 25000, 125000, 150000, 150000, 150000, 10, 50]",60000,21000,21000,48000,1,37181,1,19,Standup XL-Set Ship Manufacturing Efficiency II Blueprint
37345,"[11459, 9836, 3814, 11459, 9836, 3814, 11483, 25619, 25620, 25622, 25607, 25611, 25612, 25615, 25616, 25618, 25621, 11459, 3812]","[4, 8, 16, 4, 8, 16, 1, 2000, 2000, 2000, 87500, 87500, 87500, 87500, 87500, 87500, 162500, 10, 50]",60000,21000,21000,48000,1,37182,1,19,Standup XL-Set Laboratory Optimization II Blueprint
37346,"[25600, 25601, 25603, 25588, 25592, 25593, 25596, 25597, 25599, 25602]","[24000, 120000, 120000, 240000, 240000, 240000, 240000, 240000, 240000, 240000]",6000,2100,2100,4800,1,37183,1,10,Standup XL-Set Laboratory Optimization I Blueprint
37376,"[25598, 25590, 25601, 25591, 25592, 25593, 25594, 25597, 25599, 25604]","[36000, 72000, 108000, 120000, 120000, 120000, 120000, 120000, 120000, 120000]",6000,2100,2100,4800,30,43704,1,10,Standup XL-Set Structure and Component Manufacturing Efficiency I Blueprint
37377,"[11466, 9836, 3814, 11466, 9836, 3814, 11475, 25617, 25609, 25620, 25610, 25613, 25623, 25616, 25611, 25612, 25618, 11466, 3812]","[4, 8, 16, 4, 8, 16, 1, 2000, 2500, 3500, 25000, 25000, 25000, 125000, 150000, 150000, 150000, 10, 50]",60000,21000,21000,48000,1,43705,1,19,Standup XL-Set Structure and Component Manufacturing Efficiency II Blueprint
37378,"[25595, 25606, 25588, 25589, 25591, 25594, 25596, 25597, 25602, 25604]","[130, 400, 600, 600, 600, 600, 600, 600, 600, 600]",3000,1050,1050,2400,60,37216,1,10,Standup M-Set Missile Precision I Blueprint
37379,"[11464, 9836, 3814, 11464, 9836, 3814, 11486, 25608, 25614, 25625, 25610, 25613, 25621, 25623, 25607, 25615, 25616, 11464, 3812]","[1, 2, 4, 1, 2, 4, 1, 4, 4, 4, 100, 100, 100, 100, 750, 750, 750, 1, 5]",30000,10500,10500,24000,1,37217,1,19,Standup M-Set Missile Precision II Blueprint
37380,"[25595, 25606, 25588, 25589, 25591, 25594, 25596, 25597, 25602, 25604]","[130, 400, 600, 600, 600, 600, 600, 600, 600, 600]",3000,1050,1050,2400,60,37220,1,10,Standup M-Set Missile Projection I Blueprint
37381,"[11464, 9836, 3814, 11464, 9836, 3814, 11486, 25608, 25614, 25625, 25610, 25613, 25621, 25623, 25607, 25615, 25616, 11464, 3812]","[1, 2, 4, 1, 2, 4, 1, 4, 4, 4, 100, 100, 100, 100, 750, 750, 750, 1, 5]",30000,10500,10500,24000,1,37221,1,19,Standup M-Set Missile Projection II Blueprint
37382,"[25595, 25606, 25588, 25589, 25591, 25594, 25596, 25597, 25602, 25604]","[130, 400, 600, 600, 600, 600, 600, 600, 600, 600]",3000,1050,1050,2400,60,37218,1,10,Standup M-Set Energy Neutralizer Projection I Blueprint
37383,"[11458, 9836, 3814, 11458, 9836, 3814, 11482, 25608, 25614, 25625, 25610, 25613, 25621, 25623, 25607, 25615, 25616, 11458, 3812]","[1, 2, 4, 1, 2, 4, 1, 4, 4, 4, 100, 100, 100, 100, 750, 750, 750, 1, 5]",30000,10500,10500,24000,1,37219,1,19,Standup M-Set Energy Neutralizer Projection II Blueprint
37384,"[25595, 25606, 25588, 25589, 25591, 25594, 25596, 25597, 25602, 25604]","[130, 400, 600, 600, 600, 600, 600, 600, 600, 600]",3000,1050,1050,2400,60,37222,1,10,Standup M-Set Energy Neutralizer Economy I Blueprint
37385,"[11458, 9836, 3814, 11458, 9836, 3814, 11482, 25608, 25614, 25625, 25610, 25613, 25621, 25623, 25607, 25615, 25616, 11458, 3812]","[1, 2, 4, 1, 2, 4, 1, 4, 4, 4, 100, 100, 100, 100, 750, 750, 750, 1, 5]",30000,10500,10500,24000,1,37223,1,19,Standup M-Set Energy Neutralizer Economy II Blueprint
37390,"[25595, 25606, 25588, 25589, 25591, 25594, 25596, 25597, 25602, 25604]","[130, 400, 600, 600, 600, 600, 600, 600, 600, 600]",3000,1050,1050,2400,60,37228,1,10,Standup M-Set Electronic Warfare Projection I Blueprint
37391,"[11458, 9836, 3814, 11458, 9836, 3814, 11483, 25608, 25614, 25625, 25610, 25613, 25621, 25623, 25607, 25615, 25616, 11458, 3812]","[1, 2, 4, 1, 2, 4, 1, 4, 4, 4, 100, 100, 100, 100, 750, 750, 750, 1, 5]",30000,10500,10500,24000,1,37229,1,19,Standup M-Set Electronic Warfare Projection II Blueprint
37392,"[25595, 25606, 25588, 25589, 25591, 25594, 25596, 25597, 25602, 25604]","[130, 400, 600, 600, 600, 600, 600, 600, 600, 600]",3000,1050,1050,2400,60,37230,1,10,Standup M-Set Electronic Warfare Economy I Blueprint
37393,"[11458, 9836, 3814, 11458, 9836, 3814, 11483, 25608, 25614, 25625, 25610, 25613, 25621, 25623, 25607, 25615, 25616, 11458, 3812]","[1, 2, 4, 1, 2, 4, 1, 4, 4, 4, 100, 100, 100, 100, 750, 750, 750, 1, 5]",30000,10500,10500,24000,1,37231,1,19,Standup M-Set Electronic Warfare Economy II Blueprint
37394,"[25595, 25606, 25588, 25589, 25591, 25594, 25596, 25597, 25602, 25604]","[130, 400, 600, 600, 600, 600, 600, 600, 600, 600]",3000,1050,1050,2400,60,37232,1,10,Standup M-Set Structure Target Multiplexing I Blueprint
37395,"[11463, 9836, 3814, 11463, 9836, 3814, 11483, 25608, 25614, 25625, 25610, 25613, 25621, 25623, 25607, 25615, 25616, 11463, 3812]","[1, 2, 4, 1, 2, 4, 1, 4, 4, 4, 100, 100, 100, 100, 750, 750, 750, 1, 5]",30000,10500,10500,24000,1,37233,1,19,Standup M-Set Structure Target Multiplexing II Blueprint
37396,"[25595, 25606, 25588, 25589, 25591, 25594, 25596, 25597, 25602, 25604]","[130, 400, 600, 600, 600, 600, 600, 600, 600, 600]",3000,1050,1050,2400,60,37234,1,10,Standup M-Set Enhanced Targeting System I Blueprint
37397,"[11463, 9836, 3814, 11463, 9836, 3814, 11483, 25608, 25614, 25625, 25610, 25613, 25621, 25623, 25607, 25615, 25616, 11463, 3812]","[1, 2, 4, 1, 2, 4, 1, 4, 4, 4, 100, 100, 100, 100, 750, 750, 750, 1, 5]",30000,10500,10500,24000,1,37235,1,19,Standup M-Set Enhanced Targeting System II Blueprint
37410,"[25595, 25606, 25588, 25589, 25591, 25594, 25596, 25597, 25602, 25604]","[1625, 5000, 7500, 7500, 7500, 7500, 7500, 7500, 7500, 7500]",4500,1575,1575,3600,40,37248,1,10,Standup L-Set Missile Flight Processor I Blueprint
37411,"[11464, 9836, 3814, 11464, 9836, 3814, 11486, 25608, 25614, 25625, 25610, 25613, 25621, 25623, 25607, 25615, 25616, 11464, 3812]","[1, 4, 8, 1, 4, 8, 1, 60, 60, 60, 1500, 1500, 1500, 1500, 11250, 11250, 11250, 1, 10]",45000,15750,15750,36000,1,37249,1,19,Standup L-Set Missile Flight Processor II Blueprint
37413,"[25595, 25606, 25588, 25589, 25591, 25594, 25596, 25597, 25602, 25604]","[1625, 5000, 7500, 7500, 7500, 7500, 7500, 7500, 7500, 7500]",4500,1575,1575,3600,40,37250,1,10,Standup L-Set Energy Neutralizer Feedback Control I Blueprint
37414,"[11458, 9836, 3814, 11458, 9836, 3814, 11482, 25608, 25614, 25625, 25610, 25613, 25621, 25623, 25607, 25615, 25616, 11458, 3812]","[1, 4, 8, 1, 4, 8, 1, 60, 60, 60, 1500, 1500, 1500, 1500, 11250, 11250, 11250, 1, 10]",45000,15750,15750,36000,1,37251,1,19,Standup L-Set Energy Neutralizer Feedback Control II Blueprint
37417,"[25595, 25606, 25588, 25589, 25591, 25594, 25596, 25597, 25602, 25604]","[1625, 5000, 7500, 7500, 7500, 7500, 7500, 7500, 7500, 7500]",4500,1575,1575,3600,40,37254,1,10,Standup L-Set EW Command System I Blueprint
37418,"[11458, 9836, 3814, 11458, 9836, 3814, 11482, 25608, 25614, 25625, 25610, 25613, 25621, 25623, 25607, 25615, 25616, 11458, 3812]","[1, 4, 8, 1, 4, 8, 1, 60, 60, 60, 1500, 1500, 1500, 1500, 11250, 11250, 11250, 1, 10]",45000,15750,15750,36000,1,37255,1,19,Standup L-Set EW Command System II Blueprint
37419,"[25595, 25606, 25588, 25589, 25591, 25594, 25596, 25597, 25602, 25604]","[1625, 5000, 7500, 7500, 7500, 7500, 7500, 7500, 7500, 7500]",4500,1575,1575,3600,40,37256,1,10,Standup L-Set Bomb Aimer I Blueprint
37420,"[11464, 9836, 3814, 11464, 9836, 3814, 11486, 25608, 25614, 25625, 25610, 25613, 25621, 25623, 25607, 25615, 25616, 11464, 3812]","[1, 4, 8, 1, 4, 8, 1, 60, 60, 60, 1500, 1500, 1500, 1500, 11250, 11250, 11250, 1, 10]",45000,15750,15750,36000,1,37257,1,19,Standup L-Set Bomb Aimer II Blueprint
37421,"[25595, 25606, 25588, 25589, 25591, 25594, 25596, 25597, 25602, 25604]","[1625, 5000, 7500, 7500, 7500, 7500, 7500, 7500, 7500, 7500]",4500,1575,1575,3600,40,37258,1,10,Standup L-Set Point Defense Battery Control I Blueprint
37422,"[11466, 9836, 3814, 11466, 9836, 3814, 11481, 25608, 25614, 25625, 25610, 25613, 25621, 25623, 25607, 25615, 25616, 11466, 3812]","[1, 4, 8, 1, 4, 8, 1, 60, 60, 60, 1500, 1500, 1500, 1500, 11250, 11250, 11250, 1, 10]",45000,15750,15750,36000,1,37259,1,19,Standup L-Set Point Defense Battery Control II Blueprint
37423,"[25595, 25606, 25588, 25589, 25591, 25594, 25596, 25597, 25602, 25604]","[1625, 5000, 7500, 7500, 7500, 7500, 7500, 7500, 7500, 7500]",4500,1575,1575,3600,40,37260,1,10,Standup L-Set Target Acquisition Array I Blueprint
37424,"[11463, 9836, 3814, 11463, 9836, 3814, 11483, 25608, 25614, 25625, 25610, 25613, 25621, 25623, 25607, 25615, 25616, 11463, 3812]","[1, 4, 8, 1, 4, 8, 1, 60, 60, 60, 1500, 1500, 1500, 1500, 11250, 11250, 11250, 1, 10]",45000,15750,15750,36000,1,37261,1,19,Standup L-Set Target Acquisition Array II Blueprint
37431,"[25606, 25595, 25588, 25589, 25591, 25594, 25596, 25597, 25602, 25604]","[6000, 19500, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000]",6000,2100,2100,4800,30,37268,1,10,Standup XL-Set Missile Fire Control Computer I Blueprint
37432,"[11464, 9836, 3814, 11464, 9836, 3814, 11486, 25608, 25614, 25625, 25610, 25613, 25621, 25623, 25607, 25615, 25616, 11464, 3812]","[1, 8, 16, 1, 8, 16, 1, 1200, 1200, 1200, 30000, 30000, 30000, 30000, 225000, 225000, 225000, 1, 50]",60000,21000,21000,48000,1,37269,1,19,Standup XL-Set Missile Fire Control Computer II Blueprint
37435,"[25606, 25595, 25588, 25589, 25591, 25594, 25596, 25597, 25602, 25604]","[6000, 19500, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000]",6000,2100,2100,4800,30,37272,1,10,Standup XL-Set EW and Emissions Co-ordinator I Blueprint
37436,"[11458, 9836, 3814, 11458, 9836, 3814, 11482, 25608, 25614, 25625, 25610, 25613, 25621, 25623, 25607, 25615, 25616, 11458, 3812]","[1, 8, 16, 1, 8, 16, 1, 1200, 1200, 1200, 30000, 30000, 30000, 30000, 225000, 225000, 225000, 1, 50]",60000,21000,21000,48000,1,37273,1,19,Standup XL-Set EW and Emissions Co-ordinator II Blueprint
37437,"[25606, 25595, 25588, 25589, 25591, 25594, 25596, 25597, 25602, 25604]","[6000, 19500, 90000, 90000, 90000, 90000, 90000, 90000, 90000, 90000]",6000,2100,2100,4800,30,37274,1,10,Standup XL-Set Extinction Level Weapons Suite I Blueprint
37438,"[11459, 9836, 3814, 11459, 9836, 3814, 11486, 25608, 25614, 25625, 25610, 25613, 25621, 25623, 25607, 25615, 25616, 11459, 3812]","[1, 8, 16, 1, 8, 16, 1, 1200, 1200, 1200, 30000, 30000, 30000, 30000, 225000, 225000, 225000, 1, 50]",60000,21000,21000,48000,1,37275,1,19,Standup XL-Set Extinction Level Weapons Suite II Blueprint
37538,"[21951, 36958, 36957, 21947, 36956]","[1, 1, 3, 4, 4]",900000,60000,60000,720000,2,37534,1,5,Tenebrex Cyno Jammer Blueprint
37541,"[40, 39, 38, 37, 36, 35, 34]","[150, 350, 750, 4000, 35000, 100000, 500000]",36000,12600,12600,28800,5,37532,1,7,Standup Signal Amplifier I Blueprint
37617,"[11464, 9836, 3814, 11464, 9836, 3814, 32876, 11478, 11399, 11550, 3828, 11558, 11533, 11534, 11552, 11540, 11544, 11464, 3812]","[3, 11, 22, 3, 11, 22, 1, 10, 16, 18, 27, 38, 60, 79, 150, 370, 1630, 6, 90]",180000,63000,63000,144000,1,37482,1,19,Stork Blueprint
37618,"[11458, 9836, 3814, 11458, 9836, 3814, 32874, 11478, 11399, 11549, 3828, 11557, 11532, 11537, 11554, 11539, 11543, 11458, 3812]","[3, 11, 22, 3, 11, 22, 1, 10, 16, 17, 26, 42, 60, 75, 155, 360, 1630, 6, 90]",180000,63000,63000,144000,1,37481,1,19,Pontifex Blueprint
37619,"[11465, 9836, 3814, 11465, 9836, 3814, 32872, 11478, 11399, 11547, 3828, 11556, 11531, 11535, 11553, 11541, 11545, 11465, 3812]","[3, 11, 22, 3, 11, 22, 1, 10, 16, 17, 25, 43, 62, 75, 160, 360, 1640, 6, 90]",180000,63000,63000,144000,1,37483,1,19,Magus Blueprint
37620,"[11462, 9836, 3814, 11462, 9836, 3814, 32878, 11478, 11399, 11548, 3828, 11555, 11530, 11536, 11551, 11538, 11542, 11462, 3812]","[3, 11, 22, 3, 11, 22, 1, 10, 16, 17, 25, 43, 60, 75, 150, 360, 1640, 6, 90]",180000,63000,63000,144000,1,37480,1,19,Bifrost Blueprint
37621,"[38, 40, 37, 39, 36, 35, 34]","[3, 25, 41, 52, 94, 20040, 28344]",1800,630,630,1440,100,37479,1,7,Micro Jump Field Generator Blueprint
37833,"[40, 39, 38, 37, 36, 35, 34]","[3, 7, 15, 80, 700, 2000, 10000]",300,105,105,240,600,37821,1,7,Standup Gravimetric ECM Script Blueprint
37834,"[40, 39, 38, 37, 36, 35, 34]","[3, 7, 15, 80, 700, 2000, 10000]",300,105,105,240,600,37822,1,7,Standup Ladar ECM Script Blueprint
37835,"[40, 39, 38, 37, 36, 35, 34]","[3, 7, 15, 80, 700, 2000, 10000]",300,105,105,240,600,37823,1,7,Standup Magnetometric ECM Script Blueprint
37836,"[40, 39, 38, 37, 36, 35, 34]","[3, 7, 15, 80, 700, 2000, 10000]",300,105,105,240,600,37824,1,7,Standup Radar ECM Script Blueprint
37852,"[40, 39, 38, 37, 36, 35, 34]","[23, 53, 113, 600, 5250, 15000, 75000]",1500,525,525,1200,100,37843,100,7,Standup Super-heavy Torpedo Blueprint
37853,"[40, 39, 38, 37, 36, 35, 34]","[23, 53, 113, 600, 5250, 15000, 75000]",1500,525,525,1200,100,37844,100,7,Standup XL Cruise Missile Blueprint
37855,"[40, 39, 38, 37, 36, 35, 34]","[23, 53, 113, 600, 5250, 15000, 75000]",1500,525,525,1200,100,37846,100,7,Standup Cruise Missile Blueprint
37856,"[40, 39, 38, 37, 36, 35, 34]","[23, 53, 113, 600, 5250, 15000, 75000]",1500,525,525,1200,100,37847,100,7,Standup Heavy Missile Blueprint
37857,"[40, 39, 38, 37, 36, 35, 34]","[23, 53, 113, 600, 5250, 15000, 75000]",1500,525,525,1200,100,37848,100,7,Standup Light Missile Blueprint
37858,"[40, 39, 38, 37, 36, 35, 34]","[45, 105, 225, 1200, 10500, 30000, 150000]",1500,525,525,1200,100,37849,1,7,Standup Heavy Guided Bomb Blueprint
37859,"[40, 39, 38, 37, 36, 35, 34]","[45, 105, 225, 1200, 10500, 30000, 150000]",1500,525,525,1200,100,37850,1,7,Standup Light Guided Bomb Blueprint
38660,"[38, 37, 36, 35, 34]","[125, 1755, 2025, 4120, 8095]",1200,315,315,720,200,37450,1,5,Ice Mining Laser I Blueprint
38661,"[9836, 11459, 3814, 11459, 3814, 11482, 37450, 11541, 11689, 3689, 11399, 11459, 3812]","[1, 1, 3, 1, 3, 1, 1, 4, 5, 8, 15, 1, 6]",2340,819,819,1872,10,37451,1,13,Ice Mining Laser II Blueprint
39580,"[11459, 9836, 3814, 11459, 9836, 3814, 590, 11549, 11478, 11399, 11557, 3828, 11532, 11537, 11539, 11554, 11543, 11459, 3812]","[2, 6, 16, 2, 6, 12, 1, 4, 6, 15, 15, 25, 25, 60, 125, 125, 375, 4, 80]",120000,42000,42000,96000,1,37457,1,19,Deacon Blueprint
39581,"[11746, 9836, 3814, 11746, 9836, 3814, 582, 11550, 11478, 11399, 11558, 3828, 11533, 11534, 11540, 11552, 11544, 11746, 3812]","[2, 6, 16, 2, 6, 12, 1, 4, 6, 15, 15, 25, 25, 60, 125, 125, 375, 4, 80]",120000,42000,42000,96000,1,37458,1,19,Kirin Blueprint
39583,"[3828, 11399, 11478, 11531, 11535, 11541, 11545, 11547, 11553, 11556, 32880, 3812, 11467]","[20, 35, 4, 18, 15, 170, 200, 3, 42, 22, 1, 80, 4]",120000,42000,42000,96000,1,37135,1,13,Endurance Blueprint
40301,"[11465, 9836, 3814, 11465, 9836, 3814, 592, 11547, 11478, 11399, 11556, 3828, 11531, 11535, 11541, 11553, 11545, 11465, 3812]","[2, 6, 16, 2, 6, 12, 1, 4, 6, 15, 15, 25, 25, 60, 125, 125, 375, 4, 80]",120000,42000,42000,96000,1,37459,1,19,Thalia Blueprint
40302,"[11460, 9836, 3814, 11460, 9836, 3814, 599, 11548, 11478, 11399, 11555, 3828, 11530, 11536, 11538, 11551, 11542, 11460, 3812]","[2, 6, 16, 2, 6, 12, 1, 4, 6, 15, 15, 25, 25, 60, 125, 125, 375, 4, 80]",120000,42000,42000,96000,1,37460,1,19,Scalpel Blueprint
40315,"[34, 35, 36, 37, 38, 39, 40, 57472, 57478, 57486]","[32000, 6000, 2500, 500, 30, 20, 10, 1, 10, 5]",6000,2100,2100,4800,30,37456,1,10,Maulus Navy Issue Blueprint
40316,"[34, 35, 36, 37, 38, 39, 40, 57471, 57478, 57486]","[32000, 6000, 2500, 500, 30, 20, 10, 1, 10, 5]",6000,2100,2100,4800,30,37455,1,10,Griffin Navy Issue Blueprint
40317,"[34, 35, 36, 37, 38, 39, 40, 57473, 57478, 57486]","[32000, 6000, 2500, 500, 30, 20, 10, 1, 10, 5]",6000,2100,2100,4800,30,37454,1,10,Vigil Fleet Issue Blueprint
40318,"[34, 35, 36, 37, 38, 39, 40, 57470, 57478, 57486]","[24000, 4500, 1875, 375, 23, 15, 8, 1, 8, 4]",6000,2100,2100,4800,30,37453,1,10,Crucifier Navy Issue Blueprint
40336,"[39, 40, 37, 38, 35]","[2, 2, 3, 3, 4]",300,105,105,240,600,40334,1,5,Missile Range Disruption Script Blueprint
40337,"[39, 40, 37, 38, 35]","[2, 2, 3, 3, 4]",300,105,105,240,600,40335,1,5,Missile Precision Disruption Script Blueprint
40338,"[37, 40, 35, 36, 34]","[3, 4, 154, 370, 716]",1800,630,630,1440,100,37543,1,5,Guidance Disruptor I Blueprint
40339,"[9836, 11462, 3814, 11462, 9836, 3814, 11483, 37543, 11541, 11535, 9840, 11399, 9842, 11462, 3812]","[1, 1, 3, 1, 2, 4, 1, 1, 5, 6, 8, 8, 14, 1, 20]",4680,1638,1638,3744,10,37546,1,15,Guidance Disruptor II Blueprint
40521,"[33017, 33019, 13267, 21969, 36956, 36957, 36958, 3810, 21953, 21955, 21959, 21947, 21949, 21951, 21957, 21961, 21965, 21967, 21963, 42, 3647, 3715, 9844]","[1, 1, 2500, 4000, 4000, 4000, 4000, 10000, 40000, 40000, 40000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 400000, 500000, 500000, 500000, 500000]",3500000,84000,84000,3400000,1,40340,1,23,Upwell Palatine Keepstar Blueprint
40672,"[40, 39, 37, 36, 35, 34]","[3360, 17000, 17832, 32692, 44580, 133740]",36000,12600,12600,28800,5,40659,1,6,Capital Energy Neutralizer I Blueprint
40673,"[40659, 41267, 41266, 41268]","[1, 10, 30, 60]",36000,12600,12600,28800,5,40660,1,4,Capital Gremlin Compact Energy Neutralizer Blueprint
40674,"[40659, 41311, 41310, 41312]","[1, 10, 30, 60]",36000,12600,12600,28800,5,40661,1,4,Capital Infectious Scoped Energy Neutralizer Blueprint
40684,"[40, 36, 37, 35, 34]","[5117, 39184, 56066, 290003, 1561988]",36000,12600,12600,28800,5,40665,1,5,Capital Energy Nosferatu I Blueprint
40685,"[40665, 41267, 41266, 41268]","[1, 10, 30, 60]",36000,12600,12600,28800,5,40666,1,4,Capital Ghoul Compact Energy Nosferatu Blueprint
40686,"[40665, 41311, 41310, 41312]","[1, 10, 30, 60]",36000,12600,12600,28800,5,40667,1,4,Capital Knave Scoped Energy Nosferatu Blueprint
40719,"[40, 39, 37, 38, 36, 35, 34]","[2707, 4412, 9312, 12055, 301023, 547130, 2213899]",36000,12600,12600,28800,5,40714,1,7,Capital Emergency Hull Energizer I Blueprint
40720,"[40714, 41267, 41266, 41268]","[1, 25, 27, 31]",36000,12600,12600,28800,5,40715,1,4,Capital Implacable Compact Emergency Hull Energizer Blueprint
40721,"[40714, 41302, 41269, 41303]","[1, 25, 36, 38]",36000,12600,12600,28800,5,40716,1,4,Capital Indefatigable Enduring Emergency Hull Energizer Blueprint
40740,"[40, 38, 39, 37, 36, 35, 34]","[1500, 3533, 8273, 64525, 84905, 103894, 294855]",36000,12600,12600,28800,5,40730,1,7,Heavy Warp Disruptor I Blueprint
40741,"[40730, 41268, 41267, 41266]","[1, 8, 28, 78]",36000,12600,12600,28800,5,40731,1,4,Heavy Fleeting Compact Warp Disruptor Blueprint
40742,"[40730, 41303, 41302, 41269]","[1, 8, 28, 78]",36000,12600,12600,28800,5,40732,1,4,Heavy J5 Enduring Warp Disruptor Blueprint
40743,"[40730, 41312, 41311, 41310]","[1, 8, 28, 78]",36000,12600,12600,28800,5,40733,1,4,Heavy Faint Scoped Warp Disruptor Blueprint
40751,"[40, 38, 39, 35, 36, 37, 34]","[1998, 6071, 6203, 54669, 64657, 79259, 173514]",36000,12600,12600,28800,5,40750,1,7,Heavy Warp Scrambler I Blueprint
40753,"[40750, 41268, 41267, 41266]","[1, 13, 16, 42]",36000,12600,12600,28800,5,40752,1,4,Heavy Initiated Compact Warp Scrambler Blueprint
40755,"[40750, 41303, 41302, 41269]","[1, 13, 16, 42]",36000,12600,12600,28800,5,40754,1,4,Heavy J5b Enduring Warp Scrambler Blueprint
40757,"[40750, 41312, 41311, 41310]","[1, 13, 16, 42]",36000,12600,12600,28800,5,40756,1,4,Heavy Faint Epsilon Scoped Warp Scrambler Blueprint
41068,"[40, 39, 38, 37, 36, 35, 34]","[1268, 6726, 18335, 50570, 417019, 423820, 2349303]",36000,12600,12600,28800,5,37290,1,7,Quad Mega Pulse Laser I Blueprint
41069,"[37290, 41267, 41266, 41268]","[1, 24, 28, 38]",36000,12600,12600,28800,5,37297,1,4,Modulated Compact Quad Mega Pulse Laser Blueprint
41070,"[37290, 41302, 41269, 41303]","[1, 26, 32, 39]",36000,12600,12600,28800,5,41063,1,4,Modal Enduring Quad Mega Pulse Laser Blueprint
41071,"[37290, 41310, 41311, 41312]","[1, 25, 26, 48]",36000,12600,12600,28800,5,41064,1,4,Anode Scoped Quad Mega Pulse Laser Blueprint
41072,"[37290, 41304, 41305, 41306]","[1, 30, 31, 41]",36000,12600,12600,28800,5,41065,1,4,Afocal Precise Quad Mega Pulse Laser Blueprint
41085,"[39, 40, 38, 37, 36, 35, 34]","[1281, 2445, 9248, 29752, 270463, 640729, 5439704]",36000,12600,12600,28800,5,37291,1,7,Triple Neutron Blaster Cannon I Blueprint
41086,"[37291, 41266, 41268, 41267]","[1, 14, 28, 36]",36000,12600,12600,28800,5,37301,1,4,Regulated Compact Triple Neutron Blaster Cannon Blueprint
41087,"[37291, 41302, 41303, 41269]","[1, 30, 34, 35]",36000,12600,12600,28800,5,41076,1,4,Modal Enduring Triple Neutron Blaster Cannon Blueprint
41088,"[37291, 41311, 41312, 41310]","[1, 26, 28, 30]",36000,12600,12600,28800,5,41077,1,4,Anode Scoped Triple Neutron Blaster Cannon Blueprint
41089,"[37291, 41306, 41305, 41304]","[1, 28, 31, 34]",36000,12600,12600,28800,5,41078,1,4,Limited Precise Triple Neutron Blaster Cannon Blueprint
41092,"[40, 39, 38, 37, 36, 35, 34]","[1239, 4158, 9732, 31584, 283788, 771268, 3293709]",36000,12600,12600,28800,5,37289,1,7,Quad 800mm Repeating Cannon I Blueprint
41093,"[37289, 41266, 41267, 41268]","[1, 19, 36, 40]",36000,12600,12600,28800,5,37305,1,4,Compact Carbine Quad 800mm Repeating Cannon Blueprint
41094,"[37289, 41263, 41265, 41264]","[1, 22, 44, 46]",36000,12600,12600,28800,5,41080,1,4,Ample Gallium Quad 800mm Repeating Cannon Blueprint
