id,blueprint_id,volume,name
40732,40742,100.0,Heavy J5 Enduring Warp Disruptor
40733,40743,100.0,Heavy Faint Scoped Warp Disruptor
40734,40744,100.0,Heavy Warp Disruptor II
40736,40746,100.0,Shadow Serpentis Heavy Warp Disruptor
40737,40747,100.0,Domination Heavy Warp Disruptor
40750,40751,100.0,Heavy Warp Scrambler I
40752,40753,100.0,Heavy Initiated Compact Warp Scrambler
40754,40755,100.0,Heavy J5b Enduring Warp Scrambler
40756,40757,100.0,Heavy Faint Epsilon Scoped Warp Scrambler
40758,40759,100.0,Heavy Warp Scrambler II
40762,40763,100.0,Shadow Serpentis Heavy Warp Scrambler
40764,40765,100.0,Domination Heavy Warp Scrambler
41030,43915,1100.0,'Excavator' Mining Drone
41040,41221,50.0,Heavy Stasis Grappler I
41057,41222,50.0,Heavy Stasis Grappler II
41063,41070,4000.0,Modal Enduring Quad Mega Pulse Laser
41064,41071,4000.0,Anode Scoped Quad Mega Pulse Laser
41065,41072,4000.0,Afocal Precise Quad Mega Pulse Laser
41066,41074,4000.0,Dark Blood Quad Mega Pulse Laser
41067,41075,4000.0,True Sansha Quad Mega Pulse Laser
41076,41087,4000.0,Modal Enduring Triple Neutron Blaster Cannon
41077,41088,4000.0,Anode Scoped Triple Neutron Blaster Cannon
41078,41089,4000.0,Limited Precise Triple Neutron Blaster Cannon
41079,41091,4000.0,Shadow Serpentis Triple Neutron Blaster Cannon
41080,41094,4000.0,Ample Gallium Quad 800mm Repeating Cannon
41081,41095,4000.0,Scout Scoped Quad 800mm Repeating Cannon
41082,41096,4000.0,Prototype Precise Quad 800mm Repeating Cannon
41083,41098,4000.0,Domination Quad 800mm Repeating Cannon
41099,41105,4000.0,Modulated Compact Dual Giga Pulse Laser
41100,41106,4000.0,Modal Enduring Dual Giga Pulse Laser
41101,41107,4000.0,Anode Scoped Dual Giga Pulse Laser
41102,41108,4000.0,Afocal Precise Dual Giga Pulse Laser
41103,41111,4000.0,Dark Blood Dual Giga Pulse Laser
41104,41113,4000.0,True Sansha Dual Giga Pulse Laser
41114,41120,4000.0,Modulated Compact Dual Giga Beam Laser
41115,41121,4000.0,Modal Enduring Dual Giga Beam Laser
41116,41122,4000.0,Anode Scoped Dual Giga Beam Laser
41117,41123,4000.0,Afocal Precise Dual Giga Beam Laser
41118,41124,4000.0,Dark Blood Dual Giga Beam Laser
41119,41125,4000.0,True Sansha Dual Giga Beam Laser
41126,41132,4000.0,Regulated Compact Ion Siege Blaster
41127,41133,4000.0,Modal Enduring Ion Siege Blaster
41128,41134,4000.0,Anode Scoped Ion Siege Blaster
41129,41135,4000.0,Limited Precise Ion Siege Blaster
41130,41137,4000.0,Shadow Serpentis Ion Siege Blaster
41138,41143,4000.0,Carbide Compact Dual 1000mm Railgun
41139,41144,4000.0,Compressed Enduring Dual 1000mm Railgun
41140,41146,4000.0,Scout Scoped Dual 1000mm Railgun
41141,41148,4000.0,Prototype Precise Dual 1000mm Railgun
41142,41147,4000.0,Shadow Serpentis Dual 1000mm Railgun
41150,41161,4000.0,Carbine Compact Hexa 2500mm Repeating Cannon
41151,41162,4000.0,Gallium Ample Hexa 2500mm Repeating Cannon
41152,41163,4000.0,Scout Scoped Hexa 2500mm Repeating Cannon
41153,41165,4000.0,Prototype Precise Hexa 2500mm Repeating Cannon
41154,41167,4000.0,Domination Hexa 2500mm Repeating Cannon
41155,41230,1.0,ECCM Script
41156,41168,4000.0,Carbide Compact Quad 3500mm Siege Artillery
41157,41169,4000.0,Gallium Ample Quad 3500mm Siege Artillery
41158,41170,4000.0,Scout Scoped Quad 3500mm Siege Artillery
41159,41171,4000.0,Prototype Precise Quad 3500mm Siege Artillery
41160,41173,4000.0,Domination Quad 3500mm Siege Artillery
41174,41179,4000.0,Dread Guristas XL Cruise Missile Launcher
41175,41177,4000.0,Arbalest Compact XL Cruise Missile Launcher
41176,41178,4000.0,TE-2100 Ample XL Cruise Missile Launcher
41180,41183,4000.0,Arbalest Compact XL Torpedo Launcher
41181,41184,4000.0,TE-2100 Ample XL Torpedo Launcher
41182,41185,4000.0,Dread Guristas XL Torpedo Launcher
41223,41226,4000.0,Arbalest Compact Rapid Torpedo Launcher
41224,41227,4000.0,TE-2100 Ample Rapid Torpedo Launcher
41236,41242,4000.0,10000MN Afterburner I
41237,41243,4000.0,10000MN Y-S8 Compact Afterburner
41238,41244,4000.0,10000MN Monopropellant Enduring Afterburner
41239,41245,4000.0,10000MN Afterburner II
41240,41246,4000.0,Domination 10000MN Afterburner
41241,41248,4000.0,Shadow Serpentis 10000MN Afterburner
41249,41256,4000.0,50000MN Microwarpdrive I
41250,41257,4000.0,50000MN Y-T8 Compact Microwarpdrive
41251,41258,4000.0,50000MN Quad LiF Restrained Microwarpdrive
41252,41313,4000.0,50000MN Cold-Gas Enduring Microwarpdrive
41253,41261,4000.0,50000MN Microwarpdrive II
41254,41262,4000.0,Domination 50000MN Microwarpdrive
41255,41260,4000.0,Shadow Serpentis 50000MN Microwarpdrive
41263,0,0.001,Ample Electronics
41264,0,0.001,Ample Compounds
41265,0,0.001,Ample Conductors
41266,0,0.001,Compact Electronics
41267,0,0.001,Compact Compounds
41268,0,0.001,Compact Conductors
41269,0,0.001,Enduring Electronics
41270,41278,0.3,Scourge Javelin XL Torpedo
41271,41279,0.3,Scourge Rage XL Torpedo
41272,41280,0.3,Nova Javelin XL Torpedo
41273,41281,0.3,Nova Rage XL Torpedo
41274,41282,0.3,Mjolnir Javelin XL Torpedo
41275,41283,0.3,Mjolnir Rage XL Torpedo
41276,41284,0.3,Inferno Javelin XL Torpedo
41277,41285,0.3,Inferno Rage XL Torpedo
41286,41288,0.3,Inferno Precision XL Cruise Missile
41287,41289,0.3,Inferno Fury XL Cruise Missile
41290,41292,0.3,Scourge Precision XL Cruise Missile
41291,41293,0.3,Scourge Fury XL Cruise Missile
41294,41296,0.3,Nova Fury XL Cruise Missile
41295,41297,0.3,Nova Precision XL Cruise Missile
41298,41300,0.3,Mjolnir Precision XL Cruise Missile
41299,41301,0.3,Mjolnir Fury XL Cruise Missile
41302,0,0.001,Enduring Compounds
41303,0,0.001,Enduring Conductors
41304,0,0.001,Precise Electronics
41305,0,0.001,Precise Compounds
41306,0,0.001,Precise Conductors
41307,0,0.001,Restrained Electronics
41308,0,0.001,Restrained Compounds
41309,0,0.001,Restrained Conductors
41310,0,0.001,Scoped Electronics
41311,0,0.001,Scoped Compounds
41312,0,0.001,Scoped Conductors
41314,41315,0.125,Hail XL
41316,41317,0.125,Barrage XL
41318,41319,0.125,Tremor XL
41320,41321,0.125,Quake XL
41322,41323,0.125,Void XL
41324,41325,0.125,Null XL
41326,41327,0.125,Javelin XL
41328,41329,0.125,Spike XL
41330,41331,1.0,Scorch XL
41332,41333,1.0,Conflagration XL
41334,41335,1.0,Gleam XL
41336,41337,1.0,Aurora XL
41411,41412,4000.0,Networked Sensor Array
41414,41413,4000.0,Hermes Compact Fighter Support Unit
41415,41416,4000.0,Fighter Support Unit II
41417,41418,2000.0,Sentient Fighter Support Unit
41439,41446,8000.0,'Iron Pike' Kinetic Lance
41440,41447,8000.0,'Phalarica' Thermal Lance
41441,41448,8000.0,'Geiravor' Explosive Lance
41442,41449,8000.0,'Cold Wind' Kinetic Reaper
41443,41450,8000.0,'Guillotine' Thermal Reaper
41444,41451,8000.0,'Jormungandr' Explosive Reaper
41456,41611,4000.0,CONCORD 25000mm Steel Plates
41457,41612,4000.0,Dark Blood 25000mm Steel Plates
41458,41613,4000.0,Shadow Serpentis 25000mm Steel Plates
41459,41603,4000.0,CONCORD Capital Shield Extender
41460,41604,4000.0,True Sansha Capital Shield Extender
41461,41605,4000.0,Dread Guristas Capital Shield Extender
41462,41606,4000.0,Domination Capital Shield Extender
41463,41621,4000.0,Capital I-ax Enduring Remote Armor Repairer
41464,41622,4000.0,Capital Coaxial Compact Remote Armor Repairer
41465,41624,4000.0,Capital Solace Scoped Remote Armor Repairer
41466,41623,4000.0,Capital Remote Armor Repairer II
41467,41625,4000.0,Dark Blood Capital Remote Armor Repairer
41468,41626,4000.0,Shadow Serpentis Capital Remote Armor Repairer
41469,41666,4000.0,Capital Asymmetric Enduring Remote Shield Booster
41470,41667,4000.0,Capital Murky Compact Remote Shield Booster
41471,41668,4000.0,Capital S95a Scoped Remote Shield Booster
41472,41671,4000.0,True Sansha Capital Remote Shield Booster
41473,41670,4000.0,Dread Guristas Capital Remote Shield Booster
41474,41669,4000.0,Domination Capital Remote Shield Booster
41475,41631,4000.0,Capital Remote Hull Repairer II
41476,41653,5.0,Small Ancillary Remote Armor Repairer
41477,41654,10.0,Medium Ancillary Remote Armor Repairer
41478,41655,25.0,Large Ancillary Remote Armor Repairer
41479,41656,4000.0,Capital Ancillary Remote Armor Repairer
41480,41649,5.0,Small Ancillary Remote Shield Booster
41481,41650,10.0,Medium Ancillary Remote Shield Booster
41482,41651,25.0,Large Ancillary Remote Shield Booster
41483,41652,4000.0,Capital Ancillary Remote Shield Booster
41484,41639,4000.0,Capital Cap Battery I
41485,41640,4000.0,Capital Compact Pb-Acid Cap Battery
41486,41641,4000.0,Capital Cap Battery II
41487,41642,4000.0,Domination Capital Cap Battery
41488,41643,4000.0,Dark Blood Capital Cap Battery
41489,41598,128.0,Cap Booster 3200
41491,41644,4000.0,Capital Capacitor Booster I
41492,41645,4000.0,Capital F-RX Compact Capacitor Booster
41493,41646,4000.0,Capital Capacitor Booster II
41494,41647,4000.0,Dark Blood Capital Capacitor Booster
41495,41648,4000.0,True Sansha Capital Capacitor Booster
41498,41614,4000.0,Capital I-a Enduring Armor Repairer
41499,41615,4000.0,Capital ACM Compact Armor Repairer
41500,41616,4000.0,Capital Armor Repairer II
41501,41618,4000.0,Dark Blood Capital Armor Repairer
41502,41619,4000.0,Shadow Serpentis Capital Armor Repairer
41503,41620,4000.0,Capital Ancillary Armor Repairer
41504,41638,4000.0,Capital Ancillary Shield Booster
41505,41632,4000.0,Capital C-5L Compact Shield Booster
41506,41633,4000.0,Capital Clarity Ward Enduring Shield Booster
41507,41634,4000.0,Capital Shield Booster II
41508,41635,4000.0,True Sansha Capital Shield Booster
41509,41636,4000.0,Dread Guristas Capital Shield Booster
41510,41637,4000.0,Domination Capital Shield Booster
41511,41627,4000.0,Capital Hull Repairer I
41512,41628,4000.0,Capital I-b Enduring Hull Repairer
41513,41629,4000.0,Capital IEF Compact Hull Repairer
41514,41630,4000.0,Capital Hull Repairer II
41515,41657,4000.0,Capital Flex Armor Hardener I
41516,41662,4000.0,Capital Flex Shield Hardener I
41517,41590,1.0,Armor EM Resistance Script
41518,41591,1.0,Armor Thermal Resistance Script
41519,41592,1.0,Armor Kinetic Resistance Script
41520,41593,1.0,Armor Explosive Resistance Script
41521,41594,1.0,Shield EM Resistance Script
41522,41595,1.0,Shield Thermal Resistance Script
41523,41596,1.0,Shield Kinetic Resistance Script
41524,41597,1.0,Shield Explosive Resistance Script
41525,41658,4000.0,Capital Flex Armor Hardener II
41526,41659,4000.0,Dark Blood Capital Flex Armor Hardener
41527,41660,4000.0,Shadow Serpentis Capital Flex Armor Hardener
41528,41663,4000.0,Capital Flex Shield Hardener II
41529,41665,4000.0,True Sansha Capital Flex Shield Hardener
41530,41661,4000.0,Dread Guristas Capital Flex Shield Hardener
41531,41664,4000.0,Domination Capital Flex Shield Hardener
41533,41535,5.0,Ligature Integrated Analyzer
41534,41536,5.0,Zeugma Integrated Analyzer
41565,41697,4000.0,Capital Radiative Scoped Remote Capacitor Transmitter
41566,41698,4000.0,Capital Inductive Compact Remote Capacitor Transmitter
42124,42136,17550000.0,Vehement
42125,42137,58200000.0,Vendetta
42126,42138,145500000.0,Vanquisher
42226,0,1.0,Serpentis Modified Capital Microprocessor
42241,45045,155000000.0,Molok
42242,45043,18135000.0,Dagon
42243,45044,18500000.0,Chemosh
42244,43910,400000.0,Porpoise
42245,42524,115000.0,Rabisu
42246,42525,28600.0,Caedes
42522,42889,8000.0,Pulse Activated Nexus Invulnerability Core
42526,43547,60.0,Armor Command Burst I
42527,43548,60.0,Information Command Burst I
42528,43544,60.0,Mining Foreman Burst I
42529,43545,60.0,Shield Command Burst I
42530,43546,60.0,Skirmish Command Burst I
42685,44106,55000.0,Sunesis
42694,42883,0.01,Active Shielding Charge
42695,42885,0.01,Shield Harmonizing Charge
42696,42884,0.01,Shield Extension Charge
42829,42881,0.01,Mining Laser Field Enhancement Charge
42830,42882,0.01,Mining Laser Optimization Charge
42831,42880,0.01,Mining Equipment Preservation Charge
42832,42874,0.01,Armor Energizing Charge
42833,42876,0.01,Rapid Repair Charge
42834,42875,0.01,Armor Reinforcement Charge
42835,42879,0.01,Sensor Optimization Charge
42836,42878,0.01,Electronic Superiority Charge
42837,42877,0.01,Electronic Hardening Charge
42838,42886,0.01,Evasive Maneuvers Charge
42839,42887,0.01,Interdiction Maneuvers Charge
42840,42888,0.01,Rapid Deployment Charge
42890,42891,4000.0,Capital Industrial Core II
43551,43609,60.0,Mining Foreman Burst II
43552,43607,60.0,Armor Command Burst II
43554,43608,60.0,Information Command Burst II
43555,43610,60.0,Shield Command Burst II
43556,43611,60.0,Skirmish Command Burst II
43658,43659,8000.0,Amarr Phenomena Generator
43660,43661,8000.0,Caldari Phenomena Generator
43662,43663,8000.0,Gallente Phenomena Generator
43664,43665,8000.0,Minmatar Phenomena Generator
43681,43916,1100.0,'Excavator' Ice Harvesting Drone
43694,43914,5.0,'Augmented' Mining Drone
43699,43911,50.0,Ice Harvesting Drone I
43700,43912,50.0,Ice Harvesting Drone II
43701,43913,50.0,'Augmented' Ice Harvesting Drone
43704,37376,40.0,Standup XL-Set Structure and Component Manufacturing Efficiency I
43705,37377,40.0,Standup XL-Set Structure and Component Manufacturing Efficiency II
43707,44076,20.0,Standup L-Set Advanced Small Ship Manufacturing Efficiency I
43708,44077,20.0,Standup L-Set Advanced Small Ship Manufacturing Efficiency II
43709,44074,20.0,Standup L-Set Advanced Medium Ship Manufacturing Efficiency I
43711,44075,20.0,Standup L-Set Advanced Medium Ship Manufacturing Efficiency II
43712,44088,20.0,Standup L-Set Drone and Fighter Manufacturing Efficiency I
43713,44089,20.0,Standup L-Set Drone and Fighter Manufacturing Efficiency II
43714,44082,20.0,Standup L-Set Basic Small Ship Manufacturing Efficiency I
43715,44083,20.0,Standup L-Set Basic Small Ship Manufacturing Efficiency II
43716,44080,20.0,Standup L-Set Basic Medium Ship Manufacturing Efficiency I
43717,44081,20.0,Standup L-Set Basic Medium Ship Manufacturing Efficiency II
43718,44078,20.0,Standup L-Set Basic Capital Component Manufacturing Efficiency I
43719,44079,20.0,Standup L-Set Basic Capital Component Manufacturing Efficiency II
43720,44094,20.0,Standup L-Set Structure Manufacturing Efficiency I
43721,44095,20.0,Standup L-Set Structure Manufacturing Efficiency II
43722,44090,20.0,Standup L-Set Invention Optimization I
43723,44091,20.0,Standup L-Set Invention Optimization II
43724,44092,20.0,Standup L-Set ME Research Optimization I
43725,44093,20.0,Standup L-Set ME Research Optimization II
43726,44096,20.0,Standup L-Set TE Research Optimization I
43727,44097,20.0,Standup L-Set TE Research Optimization II
43729,44084,20.0,Standup L-Set Blueprint Copy Optimization I
43730,44085,20.0,Standup L-Set Blueprint Copy Optimization II
43732,44022,10.0,Standup M-Set Basic Large Ship Manufacturing Material Efficiency I
43733,44024,10.0,Standup M-Set Basic Large Ship Manufacturing Time Efficiency I
43734,44025,10.0,Standup M-Set Basic Large Ship Manufacturing Time Efficiency II
43854,44027,10.0,Standup M-Set Advanced Small Ship Manufacturing Material Efficiency II
43855,44026,10.0,Standup M-Set Advanced Small Ship Manufacturing Material Efficiency I
43856,44028,10.0,Standup M-Set Advanced Small Ship Manufacturing Time Efficiency I
43857,44029,10.0,Standup M-Set Advanced Small Ship Manufacturing Time Efficiency II
43858,44030,10.0,Standup M-Set Advanced Medium Ship Manufacturing Material Efficiency I
43859,44031,10.0,Standup M-Set Advanced Medium Ship Manufacturing Material Efficiency II
43860,44032,10.0,Standup M-Set Advanced Medium Ship Manufacturing Time Efficiency I
43861,44033,10.0,Standup M-Set Advanced Medium Ship Manufacturing Time Efficiency II
43862,44034,10.0,Standup M-Set Advanced Large Ship Manufacturing Material Efficiency I
43863,44035,10.0,Standup M-Set Advanced Large Ship Manufacturing Material Efficiency II
43864,44037,10.0,Standup M-Set Advanced Large Ship Manufacturing Time Efficiency II
43865,44036,10.0,Standup M-Set Advanced Large Ship Manufacturing Time Efficiency I
43866,44039,10.0,Standup M-Set Advanced Component Manufacturing Material Efficiency II
43867,44038,10.0,Standup M-Set Advanced Component Manufacturing Material Efficiency I
43868,44041,10.0,Standup M-Set Advanced Component Manufacturing Time Efficiency II
43869,44040,10.0,Standup M-Set Advanced Component Manufacturing Time Efficiency I
43870,44042,10.0,Standup M-Set Basic Capital Component Manufacturing Material Efficiency I
43871,44043,10.0,Standup M-Set Basic Capital Component Manufacturing Material Efficiency II
43872,44044,10.0,Standup M-Set Basic Capital Component Manufacturing Time Efficiency I
43873,44045,10.0,Standup M-Set Basic Capital Component Manufacturing Time Efficiency II
43874,44047,10.0,Standup M-Set Structure Manufacturing Material Efficiency II
43875,44046,10.0,Standup M-Set Structure Manufacturing Material Efficiency I
43876,44048,10.0,Standup M-Set Structure Manufacturing Time Efficiency I
43877,44049,10.0,Standup M-Set Structure Manufacturing Time Efficiency II
43878,44051,10.0,Standup M-Set Invention Cost Optimization II
43879,44050,10.0,Standup M-Set Invention Cost Optimization I
43880,44052,10.0,Standup M-Set Invention Accelerator I
43881,44053,10.0,Standup M-Set Invention Accelerator II
43882,44057,10.0,Standup M-Set ME Research Accelerator II
43883,44056,10.0,Standup M-Set ME Research Accelerator I
43884,44055,10.0,Standup M-Set ME Research Cost Optimization II
43885,44054,10.0,Standup M-Set ME Research Cost Optimization I
43886,44059,10.0,Standup M-Set TE Research Cost Optimization II
43887,44058,10.0,Standup M-Set TE Research Cost Optimization I
43888,44061,10.0,Standup M-Set TE Research Accelerator II
43889,44060,10.0,Standup M-Set TE Research Accelerator I
43890,44063,10.0,Standup M-Set Blueprint Copy Cost Optimization II
43891,44062,10.0,Standup M-Set Blueprint Copy Cost Optimization I
43892,44065,10.0,Standup M-Set Blueprint Copy Accelerator II
43893,44064,10.0,Standup M-Set Blueprint Copy Accelerator I
43894,43902,5.0,Small Command Processor I
43896,43904,10.0,Medium Command Processor I
43898,43906,20.0,Large Command Processor I
43900,43908,40.0,Capital Command Processor I
43919,44020,10.0,Standup M-Set Basic Medium Ship Manufacturing Time Efficiency I
43920,44002,10.0,Standup M-Set Equipment Manufacturing Material Efficiency I
43921,44003,10.0,Standup M-Set Equipment Manufacturing Material Efficiency II
44102,44103,5.0,Defender Launcher I
44111,44118,5.0,Tahron's Custom Heat Sink
44112,44117,5.0,Vadari's Custom Gyrostabilizer
44113,44116,5.0,Kaatara's Custom Magnetic Field Stabilizer
44114,44115,5.0,Torelle's Custom Magnetic Field Stabilizer
44993,45486,20000.0,Pacifier
44995,45487,100000.0,Enforcer
44996,45528,450000.0,Marshal
45009,37034,8000.0,Standup Moon Drill I
45010,45011,1.0,Focused Warp Scrambling Script
45530,45533,28100.0,Virtuoso
45531,45532,116000.0,Victor
45534,45535,100000.0,Monitor
45537,45540,4000.0,Standup Composite Reactor I
45538,45541,4000.0,Standup Hybrid Reactor I
45539,45542,4000.0,Standup Biochemical Reactor I
45544,45545,10.0,Standup M-Set Thukker Basic Capital Component Manufacturing Material Efficiency
45546,45547,20.0,Standup L-Set Thukker Basic Capital Component Manufacturing Efficiency
45548,45549,40.0,Standup XL-Set Thukker Structure and Component Manufacturing Efficiency
45550,45551,4000.0,Standup Hyasyoda Research Lab
45586,45681,40.0,Legion Defensive - Covert Reconfiguration
45587,45682,40.0,Legion Defensive - Augmented Plating
45588,45683,40.0,Legion Defensive - Nanobot Injector
45589,45684,40.0,Tengu Defensive - Covert Reconfiguration
45590,45685,40.0,Tengu Defensive - Supplemental Screening
45591,45686,40.0,Tengu Defensive - Amplification Node
45592,45687,40.0,Proteus Defensive - Covert Reconfiguration
45593,45688,40.0,Proteus Defensive - Augmented Plating
45594,45689,40.0,Proteus Defensive - Nanobot Injector
45595,45690,40.0,Loki Defensive - Covert Reconfiguration
45596,45691,40.0,Loki Defensive - Augmented Durability
45597,45692,40.0,Loki Defensive - Adaptive Defense Node
45598,45693,40.0,Legion Offensive - Liquid Crystal Magnifiers
45599,45694,40.0,Legion Offensive - Assault Optimization
45600,45695,40.0,Legion Offensive - Support Processor
45601,45696,40.0,Tengu Offensive - Accelerated Ejection Bay
45602,45697,40.0,Tengu Offensive - Magnetic Infusion Basin
45603,45698,40.0,Tengu Offensive - Support Processor
45604,45699,40.0,Proteus Offensive - Hybrid Encoding Platform
45605,45700,40.0,Proteus Offensive - Drone Synthesis Projector
45606,45701,40.0,Proteus Offensive - Support Processor
45607,45702,40.0,Loki Offensive - Projectile Scoping Array
45608,45703,40.0,Loki Offensive - Launcher Efficiency Configuration
45609,45704,40.0,Loki Offensive - Support Processor
45610,45705,40.0,Legion Propulsion - Interdiction Nullifier
45611,45706,40.0,Legion Propulsion - Intercalated Nanofibers
45612,45707,40.0,Legion Propulsion - Wake Limiter
45613,45708,40.0,Tengu Propulsion - Interdiction Nullifier
45614,45709,40.0,Tengu Propulsion - Chassis Optimization
45615,45710,40.0,Tengu Propulsion - Fuel Catalyst
45616,45711,40.0,Proteus Propulsion - Interdiction Nullifier
45617,45712,40.0,Proteus Propulsion - Hyperspatial Optimization
45618,45713,40.0,Proteus Propulsion - Localized Injectors
45619,45714,40.0,Loki Propulsion - Interdiction Nullifier
45620,45715,40.0,Loki Propulsion - Intercalated Nanofibers
45621,45716,40.0,Loki Propulsion - Wake Limiter
45622,45717,40.0,Legion Core - Dissolution Sequencer
45623,45718,40.0,Legion Core - Augmented Antimatter Reactor
45624,45719,40.0,Legion Core - Energy Parasitic Complex
45625,45720,40.0,Tengu Core - Electronic Efficiency Gate
45626,45721,40.0,Tengu Core - Augmented Graviton Reactor
45627,45722,40.0,Tengu Core - Obfuscation Manifold
45628,45723,40.0,Proteus Core - Electronic Efficiency Gate
45629,45724,40.0,Proteus Core - Augmented Fusion Reactor
45630,45725,40.0,Proteus Core - Friction Extension Processor
45631,45726,40.0,Loki Core - Dissolution Sequencer
45632,45727,40.0,Loki Core - Augmented Nuclear Reactor
45633,45728,40.0,Loki Core - Immobility Drivers
45640,45642,10.0,Standup M-Set Thukker Advanced Component Manufacturing Material Efficiency
45641,45643,20.0,Standup L-Set Thukker Advanced Component Manufacturing Efficiency
45645,45644,15500000.0,Loggerhead
45647,45646,16250000.0,Caiman
45649,45648,132500000.0,Komodo
45652,45656,5.0,Superconducting Magnetometric Amplifier
45653,45657,5.0,Superconducting Gravimetric Amplifier
45654,45658,5.0,Superconducting Radar Amplifier
45655,45659,5.0,Superconducting Ladar Amplifier
45660,0,0.01,Scorched Microgravimeter
45661,0,0.01,Faraday Force Magnetometer
45662,0,0.01,Ancient Radar Decorrelator
45663,0,0.01,Synthetic Aperture Ladar Receiver
46323,46505,10.0,Standup M-Set Moon Drilling Efficiency I
46324,46504,10.0,Standup M-Set Moon Drilling Efficiency II
46325,46503,10.0,Standup M-Set Moon Drilling Stability I
46326,46502,10.0,Standup M-Set Moon Drilling Stability II
46327,46501,20.0,Standup L-Set Moon Drilling Proficiency I
46328,46500,20.0,Standup L-Set Moon Drilling Proficiency II
46355,46350,6.0,Ubiquitous Moon Mining Crystal Type A I
46356,46351,10.0,Ubiquitous Moon Mining Crystal Type A II
46365,46352,6.0,Common Moon Mining Crystal Type A I
46366,46353,10.0,Common Moon Mining Crystal Type A II
46367,46357,6.0,Uncommon Moon Mining Crystal Type A I
46368,46358,10.0,Uncommon Moon Mining Crystal Type A II
46369,46359,6.0,Rare Moon Mining Crystal Type A I
46370,46360,10.0,Rare Moon Mining Crystal Type A II
46371,46361,6.0,Exceptional Moon Mining Crystal Type A I
46372,46362,10.0,Exceptional Moon Mining Crystal Type A II
46484,46506,10.0,Standup M-Set Composite Reactor Time Efficiency I
46485,46507,10.0,Standup M-Set Composite Reactor Time Efficiency II
46486,46508,10.0,Standup M-Set Composite Reactor Material Efficiency I
46487,46509,10.0,Standup M-Set Composite Reactor Material Efficiency II
46488,46510,10.0,Standup M-Set Hybrid Reactor Time Efficiency I
46489,46511,10.0,Standup M-Set Hybrid Reactor Time Efficiency II
46490,46512,10.0,Standup M-Set Hybrid Reactor Material Efficiency I
46491,46513,10.0,Standup M-Set Hybrid Reactor Material Efficiency II
46492,46514,10.0,Standup M-Set Biochemical Reactor Time Efficiency I
46493,46515,10.0,Standup M-Set Biochemical Reactor Time Efficiency II
46494,46516,10.0,Standup M-Set Biochemical Reactor Material Efficiency I
46495,46517,10.0,Standup M-Set Biochemical Reactor Material Efficiency II
46496,46518,20.0,Standup L-Set Reactor Efficiency I
46497,46519,20.0,Standup L-Set Reactor Efficiency II
46575,46576,8000.0,Dark Blood Standup Heavy Energy Neutralizer
46577,46578,4000.0,Dread Guristas Standup Variable Spectrum ECM
46633,46643,10.0,Standup M-Set Asteroid Ore Grading Processor I
46634,46644,10.0,Standup M-Set Asteroid Ore Grading Processor II
46635,46645,10.0,Standup M-Set Ice Grading Processor I
46636,46646,10.0,Standup M-Set Ice Grading Processor II
46637,46647,10.0,Standup M-Set Moon Ore Grading Processor I
46638,46648,10.0,Standup M-Set Moon Ore Grading Processor II
46639,46649,20.0,Standup L-Set Reprocessing Monitor I
46640,46650,20.0,Standup L-Set Reprocessing Monitor II
46641,46651,40.0,Standup XL-Set Reprocessing Monitor I
46642,46652,40.0,Standup XL-Set Reprocessing Monitor II
47020,0,0.1,Project Discovery DNA Reference (Jove)
47021,0,0.1,Project Discovery DNA Reference (Minmatar)
47022,0,0.1,Project Discovery DNA Reference (Amarr)
47023,0,0.1,Project Discovery DNA Reference (Gallente)
47024,0,0.1,Project Discovery DNA Reference (Caldari)
47026,0,1.0,Recovered Radioactive Materials
47027,0,0.1,Biomechanical Interface Data
47028,47040,1.0,Neural Lace 'Blackglass' Net Intrusion 920-40
47035,47208,2000.0,Standup Templar I
47036,47222,1600.0,Standup Gram I
47037,47228,6000.0,Standup Siren I
47038,47236,3600.0,Standup Mantis I
47039,47247,4000.0,Standup Gungnir I
47069,47110,4000.0,Standup ECM Jammer Burst Projector
47070,47111,4000.0,Standup Sensor Dampening Burst Projector
47071,47112,4000.0,Standup Stasis Webification Burst Projector
47072,47107,4000.0,Standup Target Illumination Burst Projector
47073,47113,4000.0,Standup Warp Disruption Burst Projector
47074,47109,4000.0,Standup Weapon Disruption Burst Projector
47116,47234,3600.0,Standup Malleus I
47117,47233,3600.0,Standup Cyclops I
47118,47235,3600.0,Standup Tyrfing I
47119,47238,3600.0,Standup Malleus II
47120,47239,3600.0,Standup Mantis II
47121,47237,3600.0,Standup Cyclops II
47122,47240,3600.0,Standup Tyrfing II
47123,47232,3600.0,Standup Shadow
47124,47241,4000.0,Standup Ametat I
47125,47243,4000.0,Standup Termite I
47126,47245,4000.0,Standup Antaeus I
47127,47242,4000.0,Standup Ametat II
47128,47244,4000.0,Standup Termite II
47129,47246,4000.0,Standup Antaeus II
47130,47248,4000.0,Standup Gungnir II
47131,47224,6000.0,Standup Cenobite I
47132,47226,6000.0,Standup Scarab I
47133,47230,6000.0,Standup Dromi I
47134,47225,6000.0,Standup Cenobite II
47135,47227,6000.0,Standup Scarab II
47136,47229,6000.0,Standup Siren II
47137,47231,6000.0,Standup Dromi II
47138,47209,2000.0,Standup Dragonfly I
47139,47210,2000.0,Standup Firbolg I
47140,47211,2000.0,Standup Einherji I
47141,47212,2000.0,Standup Templar II
47142,47215,2000.0,Standup Dragonfly II
