typeID,activityID,skillID,level
45714,1,26252,5
29331,1,3380,1
45716,1,30788,1
45716,1,3397,4
45716,1,11445,4
45716,1,11446,4
45716,1,26252,5
29333,1,3380,1
45718,1,30325,1
45718,1,3397,4
45718,1,11444,4
45718,1,11452,4
45718,1,26252,5
29335,1,3380,1
45720,1,30325,1
45720,1,3397,4
45720,1,11452,4
45720,1,11454,4
45720,1,26252,5
45721,1,30325,1
45721,1,3397,4
45721,1,11452,4
45721,1,11454,4
45721,1,26252,5
45722,1,30325,1
45722,1,3397,4
45722,1,11452,4
45722,1,11454,4
45722,1,26252,5
29339,1,3380,1
45724,1,30325,1
45724,1,3397,4
45724,1,11450,4
45724,1,11452,4
45724,1,26252,5
45725,1,30325,1
45725,1,3397,4
45725,1,11450,4
45725,1,11452,4
45725,1,26252,5
45726,1,30325,1
45726,1,3397,4
45726,1,11445,4
45726,1,11452,4
45726,1,26252,5
45727,1,30325,1
45727,1,3397,4
45727,1,11445,4
45727,1,11452,4
45727,1,26252,5
45728,1,30325,1
45728,1,3397,4
45728,1,11445,4
45728,1,11452,4
45728,1,26252,5
29345,1,3380,1
45732,11,45746,1
13000,4,3409,5
13000,4,11446,2
13000,4,11455,2
13000,3,11446,2
13000,3,11455,2
13000,1,3380,5
13000,1,11446,1
13000,1,11455,1
13000,8,11455,1
13000,8,11446,1
13000,8,21790,1
13000,5,11443,1
13000,5,11446,3
13000,5,11455,3
13002,4,3409,5
13002,4,11433,1
13002,4,11455,1
13002,3,11433,1
13002,3,11455,1
13002,1,3380,5
13002,1,11433,1
13002,1,11455,1
13002,5,11433,1
13002,5,11455,1
13004,4,3409,5
13004,4,11433,1
13004,4,11455,1
13004,3,3403,5
13004,3,11433,1
13004,3,11455,1
13004,1,3380,5
13004,1,11433,1
13004,1,11455,1
13004,5,11433,1
13004,5,11455,1
45715,1,30788,1
45715,1,3397,4
45715,1,11445,4
45715,1,11446,4
45715,1,26252,5
45717,1,30325,1
45717,1,3397,4
45717,1,11444,4
45717,1,11452,4
45717,1,26252,5
45719,1,30325,1
45719,1,3397,4
45719,1,11444,4
45719,1,11452,4
45719,1,26252,5
13203,1,3380,1
45723,1,30325,1
45723,1,3397,4
45723,1,11450,4
45723,1,11452,4
45723,1,26252,5
18595,4,3409,5
18595,4,11447,1
18595,4,11433,1
18595,3,3403,5
18595,3,11447,1
18595,3,11433,1
18595,1,3380,1
18595,1,11447,1
18595,1,11433,1
18595,5,11447,1
18595,5,11433,1
18597,4,3409,5
18597,4,11447,1
18597,4,11433,1
18597,3,3403,5
18597,3,11447,1
18597,3,11433,1
18597,1,3380,1
18597,1,11447,1
18597,1,11433,1
18597,5,11447,1
18597,5,11433,1
13321,1,3380,1
13321,8,11451,1
13321,8,11449,1
13321,8,21790,1
17357,4,3409,5
17357,3,3403,5
17357,1,3380,1
17357,1,11453,3
15884,1,3380,1
46157,11,45746,3
46158,11,45746,3
46159,11,45746,3
46160,11,45746,3
46161,11,45746,3
46162,11,45746,3
46163,11,45746,3
46164,11,45746,3
46165,11,45746,3
46166,11,45746,2
46167,11,45746,2
46168,11,45746,2
46169,11,45746,2
46170,11,45746,2
46171,11,45746,2
46172,11,45746,2
46173,11,45746,2
46174,11,45746,2
46175,11,45746,2
46176,11,45746,2
46177,11,45746,2
46178,11,45746,2
46179,11,45746,2
46180,11,45746,2
46181,11,45746,2
46182,11,45746,2
46183,11,45746,2
46184,11,45746,2
46185,11,45746,2
46186,11,45746,2
46187,11,45746,4
46188,11,45746,4
46189,11,45746,4
46190,11,45746,4
46191,11,45746,4
46192,11,45746,4
46193,11,45746,4
46194,11,45746,4
46195,11,45746,4
46196,11,45746,4
46197,11,45746,4
46198,11,45746,4
46199,11,45746,4
46200,11,45746,4
46201,11,45746,4
46202,11,45746,4
46203,11,45746,4
46204,11,45746,3
46205,11,45746,3
46206,11,45746,3
46207,11,45746,3
46208,11,45746,3
46209,11,45746,3
46210,11,45746,3
46211,11,45746,3
46212,11,45746,3
46213,11,45746,3
46214,11,45746,3
46215,11,45746,3
46216,11,45746,3
46217,11,45746,3
46218,11,45746,3
46219,11,45746,1
46220,11,45746,1
46221,11,45746,1
46222,11,45746,2
46223,11,45746,2
46224,11,45746,2
46225,11,45746,2
46226,11,45746,2
46227,11,45746,2
46228,11,45746,1
46229,11,45746,1
46230,11,45746,2
46231,11,45746,2
46232,11,45746,1
46233,11,45746,1
46234,11,45746,1
46235,11,45746,4
46236,11,45746,3
46237,11,45746,3
46238,11,45746,3
46240,11,45746,3
46241,11,45746,3
46242,11,45746,3
46243,11,45746,3
46244,11,45746,4
46245,11,45746,4
46246,11,45746,4
46247,11,45746,4
46248,11,45746,4
46249,11,45746,4
46250,11,45746,4
46251,11,45746,3
46350,1,3380,1
46350,8,11433,1
46350,8,11447,1
46350,8,23087,1
46351,1,3380,1
46351,1,11433,1
46351,1,11447,1
46352,1,3380,1
46352,8,11433,1
46352,8,11447,1
46352,8,23087,1
46353,1,3380,1
46353,1,11433,1
46353,1,11447,1
46357,1,3380,1
46357,8,11433,1
46357,8,11447,1
46357,8,23087,1
46358,1,3380,1
46358,1,11433,1
46358,1,11447,1
46359,1,3380,1
46359,8,11433,1
46359,8,11447,1
46359,8,23087,1
46360,1,3380,1
46360,1,11433,1
46360,1,11447,1
46361,1,3380,1
46361,8,11433,1
46361,8,11447,1
46361,8,23087,1
46362,1,3380,1
46362,1,11433,1
46362,1,11447,1
29985,1,11452,4
29985,1,3380,5
29985,1,3397,5
29985,1,11454,5
29987,1,11452,4
29987,1,3380,5
29987,1,3397,5
29987,1,11444,5
29989,1,11452,4
29989,1,3380,5
29989,1,3397,5
29989,1,11450,5
29991,1,11452,4
29991,1,3380,5
29991,1,3397,5
29991,1,11445,5
29993,1,3380,5
29993,1,11448,2
29993,1,11452,2
29995,1,3380,5
29995,1,11448,2
29995,1,11452,2
29997,1,3380,5
29997,1,11448,2
29997,1,11452,2
30003,1,3380,5
30003,1,11448,2
30009,1,3380,5
30009,1,11441,2
30009,1,11448,2
30014,1,3380,1
15926,1,3380,1
30029,1,3380,1
15928,1,3380,1
30037,1,3397,4
30037,1,11444,4
30037,1,11453,4
30037,1,26252,5
30037,1,30326,1
30039,1,3397,4
30039,1,11444,4
30039,1,11453,4
30039,1,26252,5
30039,1,30326,1
30041,1,3397,4
30041,1,11444,4
30041,1,11453,4
30041,1,26252,5
30041,1,30326,1
30043,1,3397,4
30043,1,11444,4
30043,1,11453,4
30043,1,26252,5
30043,1,30326,1
30047,1,3397,4
30047,1,11453,4
30047,1,11454,4
30047,1,26252,5
30047,1,30326,1
30049,1,3397,4
30049,1,11453,4
30049,1,11454,4
30049,1,26252,5
30049,1,30326,1
30051,1,3397,4
30051,1,11453,4
30051,1,11454,4
30051,1,26252,5
30051,1,30326,1
30053,1,3397,4
30053,1,11453,4
30053,1,11454,4
30053,1,26252,5
30053,1,30326,1
30057,1,3397,4
30057,1,11450,4
30057,1,11453,4
30057,1,26252,5
30057,1,30326,1
30059,1,3397,4
30059,1,11450,4
30059,1,11453,4
30059,1,26252,5
30059,1,30326,1
30061,1,3397,4
30061,1,11450,4
30061,1,11453,4
30061,1,26252,5
30061,1,30326,1
30063,1,3397,4
30063,1,11450,4
30063,1,11453,4
30063,1,26252,5
30063,1,30326,1
30067,1,3397,4
30067,1,11445,4
30067,1,11453,4
30067,1,26252,5
30067,1,30326,1
30069,1,3397,4
30069,1,11445,4
30069,1,11453,4
30069,1,26252,5
30069,1,30326,1
30071,1,3397,4
30071,1,11445,4
30071,1,11453,4
30071,1,26252,5
30071,1,30326,1
30073,1,3397,4
30073,1,11445,4
30073,1,11453,4
30073,1,26252,5
30073,1,30326,1
30077,1,3397,4
30077,1,11444,4
30077,1,11446,4
30077,1,26252,5
30077,1,30788,1
30079,1,3397,4
30079,1,11444,4
30079,1,11446,4
30079,1,26252,5
30079,1,30788,1
30081,1,3397,4
30081,1,11444,4
30081,1,11446,4
30081,1,26252,5
30081,1,30788,1
30083,1,3397,4
30083,1,11444,4
30083,1,11446,4
30083,1,26252,5
30083,1,30788,1
30087,1,3397,4
30087,1,11446,4
30087,1,11454,4
30087,1,26252,5
30087,1,30788,1
30089,1,3397,4
30089,1,11446,4
30089,1,11454,4
30089,1,26252,5
30089,1,30788,1
30091,1,3397,4
30091,1,11446,4
30091,1,11454,4
30091,1,26252,5
30091,1,30788,1
30093,1,3397,4
30093,1,11446,4
30093,1,11454,4
30093,1,26252,5
30093,1,30788,1
30097,1,3397,4
30097,1,11446,4
30097,1,11450,4
30097,1,26252,5
30097,1,30788,1
30099,1,3397,4
30099,1,11446,4
30099,1,11450,4
30099,1,26252,5
30099,1,30788,1
30101,1,3397,4
30101,1,11446,4
30101,1,11450,4
30101,1,26252,5
30101,1,30788,1
30103,1,3397,4
30103,1,11446,4
30103,1,11450,4
30103,1,26252,5
30103,1,30788,1
30107,1,3397,4
30107,1,11445,4
30107,1,11446,4
30107,1,26252,5
30107,1,30788,1
30109,1,3397,4
30109,1,11445,4
30109,1,11446,4
30109,1,26252,5
30109,1,30788,1
30111,1,3397,4
30111,1,11445,4
30111,1,11446,4
30111,1,26252,5
30111,1,30788,1
30113,1,3397,4
30113,1,11445,4
30113,1,11446,4
30113,1,26252,5
30113,1,30788,1
46500,1,3380,5
46501,1,3380,1
46501,8,11441,1
46501,8,11455,1
46501,8,23121,1
46502,1,3380,5
46503,1,3380,1
46503,8,11441,1
46503,8,11455,1
46503,8,23121,1
46504,1,3380,5
46505,1,3380,1
46505,8,11441,1
46505,8,11455,1
46505,8,23121,1
46506,1,3380,1
46506,8,11441,1
46506,8,11455,1
46506,8,23121,1
46507,1,3380,5
46508,1,3380,1
46508,8,11441,1
46508,8,11455,1
46508,8,23121,1
46509,1,3380,5
46510,1,3380,1
46510,8,11442,1
46510,8,11529,1
46510,8,23087,1
46511,1,3380,5
46512,1,3380,1
46512,8,11442,1
46512,8,11529,1
46512,8,23087,1
46513,1,3380,5
46514,1,3380,1
46514,8,11446,1
46514,8,11453,1
46514,8,23121,1
46515,1,3380,5
46516,1,3380,1
46516,8,11446,1
46516,8,11453,1
46516,8,23121,1
46517,1,3380,5
46518,1,3380,1
46518,8,11447,1
46518,8,11451,1
46518,8,21791,1
46519,1,3380,5
30140,1,3397,4
30140,1,11452,4
30140,1,11454,4
30140,1,26252,5
30140,1,30325,1
30142,1,3397,4
30142,1,11452,4
30142,1,11454,4
30142,1,26252,5
30142,1,30325,1
30144,1,3397,4
30144,1,11452,4
30144,1,11454,4
30144,1,26252,5
30144,1,30325,1
30146,1,3397,4
30146,1,11452,4
30146,1,11454,4
30146,1,26252,5
30146,1,30325,1
30150,1,3397,4
30150,1,11450,4
30150,1,11452,4
30150,1,26252,5
30150,1,30325,1
30152,1,3397,4
30152,1,11450,4
30152,1,11452,4
30152,1,26252,5
30152,1,30325,1
30154,1,3397,4
30154,1,11450,4
30154,1,11452,4
30154,1,26252,5
30154,1,30325,1
30156,1,3397,4
30156,1,11450,4
30156,1,11452,4
30156,1,26252,5
30156,1,30325,1
30160,1,3397,4
30160,1,11445,4
30160,1,11452,4
30160,1,26252,5
30160,1,30325,1
30162,1,3397,4
30162,1,11445,4
30162,1,11452,4
30162,1,26252,5
30162,1,30325,1
30164,1,3397,4
30164,1,11445,4
30164,1,11452,4
30164,1,26252,5
30164,1,30325,1
30166,1,3397,4
30166,1,11445,4
30166,1,11452,4
30166,1,26252,5
30166,1,30325,1
37408,1,3380,1
37408,8,11443,1
37408,8,11452,1
37408,8,21791,1
30170,1,3397,4
30170,1,11444,4
30170,1,11452,4
30170,1,26252,5
30170,1,30325,1
30172,1,3397,4
30172,1,11444,4
30172,1,11452,4
30172,1,26252,5
30172,1,30325,1
30174,1,3397,4
30174,1,11444,4
30174,1,11452,4
30174,1,26252,5
30174,1,30325,1
30176,1,3397,4
30176,1,11444,4
30176,1,11452,4
30176,1,26252,5
30176,1,30325,1
30187,8,3408,1
30187,8,11449,1
30187,8,30788,1
46576,1,3400,1
46578,1,3400,1
28461,1,12185,4
48470,1,3380,1
30227,1,3397,4
30227,1,11444,4
30227,1,11448,4
30227,1,26252,5
30227,1,30324,1
30228,1,3397,4
30228,1,11444,4
30228,1,11448,4
30228,1,26252,5
30228,1,30324,1
30229,1,3397,4
30229,1,11444,4
30229,1,11448,4
30229,1,26252,5
30229,1,30324,1
30230,1,3397,4
30230,1,11444,4
30230,1,11448,4
30230,1,26252,5
30230,1,30324,1
30232,1,3397,4
30232,1,11448,4
30232,1,11454,4
30232,1,26252,5
30232,1,30324,1
30233,1,3397,4
30233,1,11448,4
30233,1,11454,4
30233,1,26252,5
30233,1,30324,1
30234,1,3397,4
30234,1,11448,4
30234,1,11454,4
30234,1,26252,5
30234,1,30324,1
30235,1,3397,4
30235,1,11448,4
30235,1,11454,4
30235,1,26252,5
30235,1,30324,1
30237,1,3397,4
30237,1,11448,4
30237,1,11450,4
30237,1,26252,5
30237,1,30324,1
30238,1,3397,4
30238,1,11448,4
30238,1,11450,4
30238,1,26252,5
30238,1,30324,1
30239,1,3397,4
30239,1,11448,4
30239,1,11450,4
30239,1,26252,5
30239,1,30324,1
30240,1,3397,4
30240,1,11448,4
30240,1,11450,4
30240,1,26252,5
30240,1,30324,1
30242,1,3397,4
30242,1,11445,4
30242,1,11448,4
30242,1,26252,5
30242,1,30324,1
30243,1,3397,4
30243,1,11445,4
30243,1,11448,4
30243,1,26252,5
30243,1,30324,1
30244,1,3397,4
30244,1,11445,4
30244,1,11448,4
30244,1,26252,5
30244,1,30324,1
30245,1,3397,4
30245,1,11445,4
30245,1,11448,4
30245,1,26252,5
30245,1,30324,1
46643,1,3380,1
46643,8,11447,1
46643,8,11451,1
46643,8,21791,1
46644,4,11447,1
46644,4,11451,1
46644,4,3409,5
46644,3,11447,1
46644,3,11451,1
46644,3,3403,5
46644,1,11447,1
46644,1,11451,1
46644,1,3380,5
46644,5,11447,1
46644,5,11451,1
46645,1,3380,1
46645,8,11447,1
46645,8,11451,1
46645,8,21791,1
46646,4,11447,1
46646,4,11451,1
46646,4,3409,5
46646,3,11447,1
46646,3,11451,1
46646,3,3403,5
46646,1,11447,1
46646,1,11451,1
46646,1,3380,5
46646,5,11447,1
46646,5,11451,1
46647,1,3380,1
46647,8,11447,1
46647,8,11451,1
46647,8,21791,1
46648,4,11447,1
46648,4,11451,1
46648,4,3409,5
46648,3,11447,1
46648,3,11451,1
46648,3,3403,5
46648,1,11447,1
46648,1,11451,1
46648,1,3380,5
46648,5,11447,1
46648,5,11451,1
46649,1,3380,1
46649,8,11447,1
46649,8,11451,1
46649,8,21791,1
46650,4,11447,1
46650,4,11451,1
46650,4,3409,5
46650,3,11447,1
46650,3,11451,1
46650,3,3403,5
46650,1,11447,1
46650,1,11451,1
46650,1,3380,5
46650,5,11447,1
46650,5,11451,1
46651,1,3380,1
46651,8,11447,1
46651,8,11451,1
46651,8,21791,1
46652,4,11447,1
46652,4,11451,1
46652,4,3409,5
46652,3,11447,1
46652,3,11451,1
46652,3,3403,5
46652,1,11447,1
46652,1,11451,1
46652,1,3380,5
46652,5,11447,1
46652,5,11451,1
30329,1,3380,1
30343,1,3380,1
30387,1,3380,1
30392,1,3397,4
30392,1,11441,4
30392,1,11444,4
30392,1,26252,5
30392,1,30327,1
30393,1,3397,4
30393,1,11441,4
30393,1,11444,4
30393,1,26252,5
30393,1,30327,1
30394,1,3397,4
30394,1,11441,4
30394,1,11444,4
30394,1,26252,5
30394,1,30327,1
30395,1,3397,4
30395,1,11441,4
30395,1,11444,4
30395,1,26252,5
30395,1,30327,1
30397,1,3397,4
30397,1,11441,4
30397,1,11454,4
30397,1,26252,5
30397,1,30327,1
30398,1,3397,4
30398,1,11441,4
30398,1,11454,4
30398,1,26252,5
30398,1,30327,1
30399,1,3397,4
30399,1,11441,4
30399,1,11454,4
30399,1,26252,5
30399,1,30327,1
30400,1,3397,4
30400,1,11441,4
30400,1,11454,4
30400,1,26252,5
30400,1,30327,1
30402,1,3397,4
30402,1,11441,4
30402,1,11450,4
30402,1,26252,5
30402,1,30327,1
30403,1,3397,4
30403,1,11441,4
30403,1,11450,4
30403,1,26252,5
30403,1,30327,1
30404,1,3397,4
30404,1,11441,4
30404,1,11450,4
30404,1,26252,5
30404,1,30327,1
30405,1,3397,4
30405,1,11441,4
30405,1,11450,4
30405,1,26252,5
30405,1,30327,1
30407,1,3397,4
30407,1,11441,4
30407,1,11445,4
30407,1,26252,5
30407,1,30327,1
30408,1,3397,4
30408,1,11441,4
30408,1,11445,4
30408,1,26252,5
30408,1,30327,1
30409,1,3397,4
30409,1,11441,4
30409,1,11445,4
30409,1,26252,5
30409,1,30327,1
30410,1,3397,4
30410,1,11441,4
30410,1,11445,4
30410,1,26252,5
30410,1,30327,1
37020,1,3400,1
37020,8,3400,1
37020,8,11452,1
37020,8,11453,1
37020,8,21790,1
30421,1,3380,1
30423,1,3380,1
30425,1,3380,1
30465,1,3380,5
30465,1,11448,2
30467,1,3380,5
30467,1,11448,2
30467,1,11452,2
30471,1,3380,5
30471,1,11448,2
30475,1,3380,5
30475,1,11433,2
30475,1,11448,2
30477,1,3380,5
30477,1,11448,2
30479,1,3380,5
30479,1,11446,2
30479,1,11448,2
37083,1,3400,1
37083,8,3400,1
37083,8,11448,1
37083,8,11453,1
37083,8,23087,1
37855,1,3380,1
37857,1,3380,1
37859,1,3380,1
30558,8,3408,1
30558,8,11449,1
30558,8,30788,1
30562,8,3408,1
30562,8,11449,1
30562,8,30788,1
37025,1,22242,1
30582,8,3408,1
30582,8,11455,1
30582,8,30325,1
30586,8,3408,1
30586,8,11455,1
30586,8,30325,1
30588,8,3408,1
30588,8,11455,1
30588,8,30325,1
30599,8,30326,1
30599,8,11453,1
30599,8,3408,1
30600,8,30326,1
30600,8,11453,1
30600,8,3408,1
30605,8,30326,1
30605,8,11453,1
30605,8,3408,1
30614,8,3408,1
30614,8,11443,1
30614,8,30324,1
30615,8,3408,1
30615,8,11443,1
30615,8,30324,1
30618,8,3408,1
30618,8,11443,1
30618,8,30324,1
30628,8,3408,1
30628,8,11441,1
30628,8,30327,1
30632,8,3408,1
30632,8,11441,1
30632,8,30327,1
30633,8,3408,1
30633,8,11441,1
30633,8,30327,1
15698,1,3380,1
47107,1,3380,1
47107,1,3400,1
52251,4,11442,1
52251,4,3409,5
52251,3,11442,1
52251,3,3403,5
52251,1,3395,1
52251,1,52307,1
52251,1,3380,5
52251,5,11442,1
47109,1,3380,1
47109,1,3400,1
47110,1,3380,1
47110,1,3400,1
47111,1,3380,1
47111,1,3400,1
47112,1,3380,1
47112,1,3400,1
47113,1,3380,1
47113,1,3400,1
47114,1,3380,1
47114,1,3400,1
47115,1,3380,1
47115,1,3400,1
30752,8,3408,1
30752,8,11441,1
30752,8,11452,1
30753,8,3408,1
30753,8,11441,1
30753,8,11452,1
30754,8,3408,1
30754,8,11441,1
30754,8,11452,1
34248,1,3380,1
47208,1,3380,1
47208,1,3400,1
47208,8,3400,1
47208,8,11446,1
47208,8,11453,1
47208,8,23087,1
47209,1,3380,1
47209,1,3400,1
47209,8,3400,1
47209,8,11446,1
47209,8,11453,1
47209,8,21790,1
47210,1,3380,1
47210,1,3400,1
47210,8,3400,1
47210,8,11446,1
47210,8,11453,1
47210,8,23121,1
47211,1,3380,1
47211,1,3400,1
47211,8,3400,1
47211,8,11446,1
47211,8,11453,1
47211,8,21791,1
47212,1,3400,1
47212,1,11444,1
47212,1,11446,1
47212,1,3380,5
47213,1,3380,1
47213,1,3400,1
47213,8,3400,1
47213,8,11446,1
47213,8,11453,1
47213,8,23087,1
47214,1,3400,1
47214,1,11444,1
47214,1,11446,1
47214,1,3380,5
47215,1,3400,1
47215,1,11446,1
47215,1,11454,1
47215,1,3380,5
47216,1,3380,1
47216,1,3400,1
47216,8,3400,1
47216,8,11446,1
47216,8,11453,1
47216,8,21790,1
47217,1,3400,1
47217,1,11446,1
47217,1,11454,1
47217,1,3380,5
47218,1,3400,1
47218,1,11446,1
47218,1,11450,1
47218,1,3380,5
47219,1,3380,1
47219,1,3400,1
47219,8,3400,1
47219,8,11446,1
47219,8,11453,1
47219,8,23121,1
47220,1,3400,1
47220,1,11446,1
47220,1,11450,1
47220,1,3380,5
47221,1,3400,1
47221,1,11445,1
47221,1,11446,1
47221,1,3380,5
47222,1,3380,1
47222,1,3400,1
47222,8,3400,1
47222,8,11446,1
47222,8,11453,1
47222,8,21791,1
47223,1,3400,1
47223,1,11445,1
47223,1,11446,1
47223,1,3380,5
47224,1,3380,1
47224,1,3400,1
47224,8,3400,1
47224,8,11446,1
47224,8,11453,1
47224,8,23087,1
47225,1,3400,1
47225,1,11444,1
47225,1,11453,1
47225,1,3380,5
47226,1,3380,1
47226,1,3400,1
47226,8,3400,1
47226,8,11446,1
47226,8,11453,1
47226,8,21790,1
47227,1,3400,1
47227,1,11453,1
47227,1,11454,1
47227,1,3380,5
47228,1,3380,1
47228,1,3400,1
47228,8,3400,1
47228,8,11446,1
47228,8,11453,1
47228,8,23121,1
47229,1,3400,1
47229,1,11450,1
47229,1,11453,1
47229,1,3380,5
47230,1,3380,1
47230,1,3400,1
47230,8,3400,1
47230,8,11446,1
47230,8,11453,1
47230,8,21791,1
47231,1,3400,1
47231,1,11445,1
47231,1,11453,1
47231,1,3380,5
47232,1,3380,3
47232,1,3400,3
47233,1,3380,1
47233,1,3400,1
47233,8,3400,1
47233,8,11446,1
47233,8,11453,1
47233,8,23121,1
47234,1,3380,1
47234,1,3400,1
47234,8,3400,1
47234,8,11446,1
47234,8,11453,1
47234,8,23087,1
47235,1,3380,1
47235,1,3400,1
47235,8,3400,1
47235,8,11446,1
47235,8,11453,1
47235,8,21791,1
47236,1,3380,1
47236,1,3400,1
47236,8,3400,1
47236,8,11446,1
47236,8,11453,1
47236,8,21790,1
47237,1,3400,1
47237,1,11446,1
47237,1,11450,1
47237,1,3380,5
47238,1,3400,1
47238,1,11444,1
47238,1,11446,1
47238,1,3380,5
47239,1,3400,1
47239,1,11446,1
47239,1,11454,1
47239,1,3380,5
47240,1,3400,1
47240,1,11445,1
47240,1,11446,1
47240,1,3380,5
47241,1,3380,1
47241,1,3400,1
47241,8,3400,1
47241,8,11446,1
47241,8,11453,1
47241,8,23087,1
47242,1,3400,1
47242,1,11444,1
47242,1,11446,1
47242,1,3380,5
47243,1,3380,1
47243,1,3400,1
47243,8,3400,1
47243,8,11446,1
47243,8,11453,1
47243,8,21790,1
47244,1,3400,1
47244,1,11446,1
47244,1,11454,1
47244,1,3380,5
47245,1,3380,1
47245,1,3400,1
47245,8,3400,1
47245,8,11446,1
47245,8,11453,1
47245,8,23121,1
47246,1,3400,1
47246,1,11446,1
47246,1,11450,1
47246,1,3380,5
47247,1,3380,1
47247,1,3400,1
47247,8,3400,1
47247,8,11446,1
47247,8,11453,1
47247,8,21791,1
47248,1,3400,1
47248,1,11445,1
47248,1,11446,1
47248,1,3380,5
47259,1,3380,1
47259,8,11442,1
47259,8,11529,1
47259,8,23121,1
47260,4,11442,1
47260,4,11529,1
47260,4,3409,5
47260,3,11442,1
47260,3,11529,1
47260,3,3403,5
47260,1,11442,1
47260,1,11529,1
47260,1,3380,5
47260,5,11442,1
47260,5,11529,1
47322,1,3400,1
47322,1,11449,1
47322,1,11451,1
47322,1,3380,5
47324,1,3400,1
47324,1,11449,1
47324,1,11451,1
47324,1,3380,5
47326,1,3400,1
47326,1,11449,1
47326,1,11451,1
47326,1,3380,5
47328,1,3400,1
47328,1,11433,1
47328,1,11451,1
47328,1,3380,5
47331,1,3400,1
47331,1,11433,1
47331,1,11455,1
47331,1,3380,5
47333,1,3400,1
47333,1,11433,1
47333,1,11455,1
47333,1,3380,5
47335,1,3400,1
47335,1,11446,1
47335,1,11448,1
47335,1,3380,5
47337,1,3380,1
47339,1,3400,1
47339,1,11448,1
47339,1,11453,1
47339,1,3380,5
47341,1,3400,1
47341,1,11452,1
47341,1,11453,1
47341,1,3380,5
47343,1,3400,1
47343,1,11452,1
47343,1,11453,1
47343,1,3380,5
47345,1,3400,1
47345,1,11448,1
47345,1,11453,1
47345,1,3380,5
47346,1,3400,1
47346,1,11433,1
47346,1,11455,1
47346,1,3380,5
47349,1,3400,1
47349,1,11448,1
47349,1,11453,1
47349,1,3380,5
47350,1,3400,1
47350,1,11446,1
47350,1,11448,1
47350,1,3380,5
47354,1,3400,1
47354,8,3400,1
47354,8,11433,1
47354,8,11455,1
47354,8,23087,1
47355,1,3400,1
47355,1,11433,1
47355,1,11455,1
47355,1,3380,5
47357,1,3400,1
47357,8,3400,1
47357,8,11433,1
47357,8,11455,1
47357,8,23087,1
47359,1,3400,1
47359,1,11433,1
47359,1,11455,1
47359,1,3380,5
47361,1,3380,1
47361,1,3400,1
47361,8,3400,1
47361,8,11442,1
47361,8,11443,1
47361,8,23087,1
47363,1,3400,1
47363,1,11442,1
47363,1,11443,1
47363,1,3380,5
47365,1,3400,1
47365,1,11448,1
47365,1,11453,1
47365,1,3380,5
47367,1,3400,1
47367,1,11446,1
47367,1,11448,1
47367,1,3380,5
47369,4,11448,1
47369,4,11453,1
47369,4,3409,5
47369,3,11448,1
47369,3,11453,1
47369,3,3403,5
47369,1,3400,1
47369,1,11448,1
47369,1,11453,1
47369,1,3380,5
47369,5,11448,1
47369,5,11453,1
30988,4,3409,1
30988,4,26253,1
30988,3,3403,1
30988,3,26253,1
30988,1,3380,1
30988,1,26253,1
30988,8,11443,1
30988,8,11442,1
30988,8,23087,1
30994,4,3409,4
30994,4,26253,4
30994,3,3403,4
30994,3,26253,4
30994,1,3380,5
30994,1,26253,1
30994,8,11443,1
30994,8,11442,1
30994,8,23087,1
30998,4,3409,1
30998,4,26253,1
30998,3,3403,1
30998,3,26253,1
30998,1,3380,1
30998,1,26253,1
30998,8,11443,1
30998,8,11442,1
30998,8,23087,1
31000,4,3409,1
31000,4,26253,1
31000,3,3403,1
31000,3,26253,1
31000,1,3380,1
31000,1,26253,1
31000,8,11443,1
31000,8,11442,1
31000,8,23087,1
31002,4,3409,4
31002,4,26253,4
31002,3,3403,4
31002,3,26253,4
31002,1,3380,5
31002,1,26253,1
31002,8,11443,1
31002,8,11442,1
31002,8,23087,1
31004,4,11442,1
31004,4,11443,1
31004,4,11452,1
31004,4,26253,1
31004,3,3403,5
31004,3,11442,1
31004,3,11443,1
31004,3,26253,1
31004,1,3380,5
31004,1,11442,1
31004,1,11443,1
31004,1,26253,1
31004,5,11442,1
31004,5,11443,1
31006,4,3403,5
31006,4,11442,1
31006,4,11443,1
31006,4,26253,1
31006,3,3403,5
31006,3,11442,1
31006,3,11443,1
31006,3,26253,1
31006,1,3380,5
31006,1,11442,1
31006,1,11443,1
31006,1,26253,2
31006,5,11442,1
31006,5,11443,1
31008,4,3409,5
31008,4,11442,1
31008,4,11443,1
31008,4,26253,4
31008,3,3403,5
31008,3,11433,1
31008,3,11442,1
31008,3,26253,4
31008,1,3380,5
31008,1,11442,1
31008,1,11443,1
31008,1,26253,4
31008,5,11442,1
31008,5,11443,1
31010,4,3409,1
31010,4,26253,1
31010,3,3403,1
31010,3,26253,1
31010,1,3380,1
31010,1,26253,1
31010,8,11443,1
31010,8,11442,1
31010,8,23087,1
31012,4,3409,1
31012,4,26253,1
31012,3,3403,1
31012,3,26253,1
31012,1,3380,1
31012,1,26253,1
31012,8,11443,1
31012,8,11442,1
31012,8,23087,1
31014,4,3409,4
31014,4,26253,4
31014,3,3403,4
31014,3,26253,4
31014,1,3380,5
31014,1,26253,1
31014,8,11443,1
31014,8,11442,1
31014,8,23087,1
31016,4,11442,1
31016,4,11443,1
31016,4,11452,1
31016,4,26253,1
31016,3,3403,5
31016,3,11442,1
31016,3,11443,1
